,RegionID,SizeRank,RegionName,RegionType,StateName,date_2018_03_31,date_2018_04_30,date_2018_05_31,date_2018_06_30,date_2018_07_31,date_2018_08_31,date_2018_09_30,date_2018_10_31,date_2018_11_30,date_2018_12_31,date_2019_01_31,date_2019_02_28,date_2019_03_31,date_2019_04_30,date_2019_05_31,date_2019_06_30,date_2019_07_31,date_2019_08_31,date_2019_09_30,date_2019_10_31,date_2019_11_30,date_2019_12_31,date_2020_01_31,date_2020_02_29,date_2020_03_31,date_2020_04_30,date_2020_05_31,date_2020_06_30,date_2020_07_31,date_2020_08_31,date_2020_09_30,date_2020_10_31,date_2020_11_30,date_2020_12_31,date_2021_01_31,date_2021_02_28,date_2021_03_31,date_2021_04_30,date_2021_05_31,date_2021_06_30,date_2021_07_31,date_2021_08_31,date_2021_09_30,date_2021_10_31,date_2021_11_30,date_2021_12_31,date_2022_01_31,date_2022_02_28,date_2022_03_31,date_2022_04_30,date_2022_05_31,date_2022_06_30,date_2022_07_31,date_2022_08_31,date_2022_09_30,date_2022_10_31,date_2022_11_30,date_2022_12_31,date_2023_01_31,date_2023_02_28,date_2023_03_31,date_2023_04_30,date_2023_05_31,date_2023_06_30,date_2023_07_31,date_2023_08_31,date_2023_09_30,date_2023_10_31
0,102001,0,United States,country,,0.1466696325519795,0.1515489024054548,0.1669761112981262,0.1806225349730111,0.1968984747422557,0.2089637218687364,0.2140804824010809,0.2191291381578542,0.2058156265168124,0.1775990105550805,0.1637577575508273,0.1567851960479147,0.1730222328094673,0.1738465812453943,0.1882751548250078,0.2008677349983068,0.2137387323425607,0.2200273064341058,0.2242522049971103,0.2231812645105585,0.2063603538791576,0.174928717145876,0.1585967796149303,0.1692435155594799,0.1755819081277912,0.1603529194188687,0.1433169165426313,0.1478999218601576,0.1597826801955297,0.161701542909077,0.1610717915359031,0.1625728477064291,0.158346040071697,0.1443667431599913,0.1284916462431874,0.112235420199816,0.1074205160472221,0.1003417827335944,0.103411625642329,0.1141932204478085,0.1345154990129487,0.1567364280596606,0.1706743944377837,0.1738847761906742,0.1647638001297065,0.1428466939262563,0.1241393314977813,0.107879805360679,0.1072470878985901,0.1107564740456717,0.1336272634165194,0.1718463621666189,0.216010646121988,0.249186796512747,0.2640282027449998,0.2681693420291919,0.2604355269920577,0.2289019794114848,0.210715047632465,0.1900241673344325,0.1936186761228565,0.1795473491575383,0.1839114800008416,0.1912770252179287,0.2063777186841776,0.2198964487574987,0.2300391757875289,0.2413664775303999
1,394913,1,"New York, NY",msa,NY,0.1201106136809714,0.1282044398148171,0.1484697299084769,0.1680897264219947,0.1790085512400129,0.1783166519874789,0.1811228267568525,0.1882670316837078,0.1824670134436471,0.1513207285367748,0.1364829392611554,0.1312472466547918,0.1523193949008649,0.1570346437893361,0.1767393036048621,0.1904873769194816,0.1971685512863165,0.1874898092652642,0.1869806643831919,0.187246540777055,0.178167585727059,0.1424829064853826,0.1272771205007591,0.1408417031057176,0.1447893976215104,0.1158099065651003,0.0870529784022737,0.0916378491143398,0.1200997098872139,0.1353123274467434,0.1463370324127341,0.1497051171284982,0.143468521003905,0.1228832336630887,0.1052947218079013,0.0909467689048874,0.0945345127838971,0.0955902979504414,0.1048892387766171,0.11473306971578,0.1231914801676998,0.1299654103546672,0.1325553864755765,0.1336778852364278,0.1265036552935237,0.1050214700388891,0.0894080416619284,0.0836441622930729,0.0954566354595995,0.1009347911033081,0.1155989741497596,0.1353044291000394,0.1534105103869599,0.1589017501474172,0.1589837796446728,0.1648761024432094,0.1665018457553574,0.1423014826408404,0.1293369597917092,0.1141215927295178,0.12268360804242,0.1141391443177315,0.1219722995690347,0.1259655476966357,0.1294014927047765,0.1256036018855403,0.128543415800874,0.1389338723786237
2,753899,2,"Los Angeles, CA",msa,CA,0.1474201300035385,0.1542346530140166,0.17506402982882,0.1916599320913039,0.2100738141937476,0.2289847702318802,0.2437577150194843,0.2585402175003957,0.2495764399617863,0.2114415742547694,0.1936207953218066,0.1779634957999899,0.195458913851826,0.1904248084917572,0.2020165694723799,0.2124559366824751,0.2232662203361101,0.2287019625012767,0.2292272857087468,0.2232703737968692,0.2011320160139995,0.1629595991179006,0.1409204683863709,0.1380825957362751,0.1441726145018525,0.1400309372599268,0.1387103578212072,0.1490864051552898,0.1556940425147044,0.1550212752777657,0.1533563331710506,0.1559515742955733,0.1503946261238326,0.1373457703762885,0.1228240249308607,0.1104362423400114,0.1063589672700439,0.0999278488857622,0.0984502996150315,0.1012196432211477,0.1113729124993399,0.1260843055422701,0.1359601664339404,0.1345252661753158,0.1238743502250289,0.1037194624998259,0.0864135567891761,0.0736259153119815,0.0749374465284871,0.0845378028521785,0.1144506720485734,0.1636075187792754,0.216195781174082,0.2501894262247219,0.2615733471747653,0.2650352754207269,0.256050037944306,0.2189451519042357,0.1926153141694734,0.1642044043903509,0.1631391318184692,0.1413014866681545,0.1386717487889059,0.1377065844755309,0.147047016259433,0.1591693021516407,0.1720260056173632,0.1853897299193753
3,394463,3,"Chicago, IL",msa,IL,0.1897762829619893,0.2054304044386836,0.2386551724972945,0.2671917366518685,0.2899172526403899,0.300414628584206,0.3080261747063805,0.309257597800871,0.2821256891781554,0.2274164133391287,0.1961559364379072,0.1894379653391734,0.2180260831958658,0.2330648940843411,0.2650269437083993,0.2918541165216071,0.3138602624442451,0.3203367804268126,0.3279215501345677,0.3236492092345733,0.2905891260223119,0.2321879051932553,0.2010757671156655,0.2150193933511539,0.2310385130177334,0.2178459190275509,0.2031387588642856,0.2149146217599233,0.2392592812206964,0.250901641513948,0.258541205383578,0.2586141346373192,0.2432000144899357,0.2052847759586905,0.1716643282928327,0.1479158469417272,0.149799629308311,0.1489837649735648,0.1579843661692963,0.1754373442013185,0.2019558769037055,0.2306042640909499,0.2477832275375925,0.251318429673441,0.2337889583074666,0.1934492973304777,0.1629518389729541,0.1397765498224227,0.141251562140158,0.1408451984461479,0.1618112724329071,0.1972411350909341,0.2394601360090698,0.2718341219612477,0.2881285813917667,0.2919621495805874,0.2825334093010367,0.240030906178585,0.2140524789146127,0.1863293789054497,0.1876607232664034,0.1701355530939242,0.1727390015907545,0.1809046835646034,0.2019600982490787,0.2209590188407267,0.2379988379163287,0.2504735488934818
4,394514,4,"Dallas, TX",msa,TX,0.1663769371017273,0.1692664076964357,0.1952209694605996,0.2208804397235332,0.2523088419739017,0.274018732936471,0.2770319261458414,0.2787110069594294,0.26071012873702,0.2294358367773568,0.2080069221191453,0.1937373297466494,0.2067513521185494,0.2077968846908075,0.2266461011865161,0.2475991874964202,0.2700156333959715,0.2817261556395093,0.284644497046687,0.2795442921332234,0.2597736094116836,0.2247714872956153,0.2067480993375868,0.2119491577362971,0.215898567572853,0.1993720361867894,0.1851235433473225,0.1919157222615911,0.2004845629398763,0.1979397532481507,0.18713122216483,0.1791753326552436,0.1644052580373203,0.1469730529197098,0.1266908743420501,0.1022553848230864,0.0889841686291535,0.0752756843170372,0.0778291117413672,0.088248880094496,0.115494505686118,0.1440289918560384,0.1599566894447671,0.1565276532765215,0.1370244400063594,0.1130760129698383,0.0922234048526601,0.0762631069754594,0.0746125606923105,0.0876062695705064,0.1221013299869143,0.1812732442315222,0.2528104810030374,0.3169789881619343,0.3511830517093427,0.3593291122085496,0.3480706654707199,0.3101907811809974,0.2841529529393605,0.2521922750163317,0.2494389942449094,0.2369406748523526,0.2464656475889529,0.2613984426301788,0.2842609838078692,0.309933134510367,0.3215477318547347,0.3287006180696604
5,394692,5,"Houston, TX",msa,TX,0.1897720655118402,0.1996768336737732,0.224666450762686,0.2488727422955701,0.2696889934919658,0.2816210543709562,0.2762779449260946,0.2710250837529463,0.2485657650989582,0.215004025959838,0.2031673121615916,0.2001073949299448,0.221274418314029,0.2205163875550471,0.2369817981888607,0.2611884942043818,0.285420208848629,0.2949083962132997,0.2913722738909421,0.2810362968861556,0.2590511724022769,0.2240328000287413,0.2101805615920506,0.2227561931474928,0.2354704371326483,0.2165659980980314,0.1980663397505596,0.2034277863624394,0.221273850998448,0.2275104072141781,0.2244981389996232,0.2184738525636846,0.2061795533794678,0.1866384499343295,0.1734845510315082,0.1525710164651032,0.1508412657991236,0.139973535197258,0.1456189393906616,0.1555974981981345,0.1790530656125591,0.2080235821322462,0.2216144665083428,0.2179835890216914,0.198070056232174,0.1712140513245568,0.1572523137336434,0.1441310598237498,0.1459012770841667,0.1443121936062309,0.1614873385555316,0.1935322272445469,0.2411021418913303,0.2830266901507006,0.3086183500247123,0.3131266355128213,0.300467006769184,0.2618957974571739,0.2420896571256789,0.2246871338139792,0.230256271802437,0.2158979054268633,0.2231050546472906,0.2348610464270473,0.2585186353526266,0.2771090371171847,0.2861317927947954,0.2887860991613447
6,395209,6,"Washington, DC",msa,VA,0.135871572208605,0.1380780629044034,0.165704770469291,0.1978371723960095,0.2323271520780326,0.2496037109859762,0.2559564016850449,0.269168015982412,0.2533585441671069,0.2187288541459841,0.1828381175025564,0.1609023955300841,0.16543100879886,0.1675617523800637,0.1922372099210459,0.2148784102616947,0.2323698567399778,0.2362777767190457,0.24193041793632,0.2487802842630798,0.2379749693760257,0.2025156493646802,0.1680532077139901,0.1550402687804728,0.1552154459831168,0.1547827240017768,0.1524777916025856,0.1559365505921028,0.1558049932733312,0.1530004280576371,0.1564690386292404,0.1669630316702522,0.1738917185394915,0.1668670986994761,0.15023963695812,0.1279101907100222,0.1167176272245009,0.1084847309331606,0.1172305156256545,0.1358687466232871,0.1628371463668111,0.1910741460914429,0.2112418658120073,0.2219293781704726,0.2137038373004431,0.1830701703060862,0.1493175049941768,0.1192087264652285,0.11052022780322,0.1099405651847321,0.1341203146421236,0.1812868809606442,0.2315357469984988,0.265787755037713,0.2766765801689825,0.2849199055142103,0.2835622917433396,0.2504219603814187,0.2193191608015102,0.181036339567972,0.1687723283579064,0.1490578537985387,0.1540902892150704,0.1628124331464021,0.1797618011511692,0.1936813062640851,0.2093158005073249,0.228303886963533
7,394974,7,"Philadelphia, PA",msa,PA,0.171938980592517,0.1687154170979074,0.1911130839889776,0.2078023052952106,0.2313977949756409,0.2331992284067098,0.2394847753614233,0.2513931556059016,0.249066769095831,0.2191646715742738,0.1987588079267536,0.1842261315428122,0.1984511626733353,0.2012410194070991,0.2196986742053893,0.2346300175779371,0.2394116887573652,0.2344755393798598,0.240819270527754,0.2509360668769613,0.2468474500295263,0.211937098272173,0.1888225521802127,0.192351005127215,0.1917803351377859,0.1601088853671544,0.1327337352905993,0.1408745502539241,0.166466648734065,0.1741358667283558,0.1759560392284941,0.1829999800022799,0.1925040173552253,0.1822119545907112,0.1673463445805532,0.1431387347839689,0.1372460937458231,0.1289435474955926,0.1362193360506965,0.1494510043779606,0.1698009841981258,0.1868645499295799,0.1995064483835759,0.2074703721871921,0.2037233524112743,0.1809948015466587,0.1588164766875421,0.1409636085725885,0.1403525892762668,0.1386744009511948,0.155510301737359,0.1822976311608733,0.2130636745452709,0.2302730920919434,0.241899276402025,0.2494835295693438,0.2524789528534615,0.2270301661219087,0.2130668444044103,0.1937211117734485,0.1948350802295649,0.1799404099151779,0.183099797615591,0.1865332782067564,0.1937747437853706,0.1996071784562403,0.2089676448069652,0.226838246142904
8,394856,8,"Miami, FL",msa,FL,0.1733066824943357,0.1736718988468988,0.1751655039560446,0.171989629603115,0.1699823848227576,0.1718068175178248,0.1714441617236738,0.1807321729111449,0.1820753625238373,0.1741722984051924,0.1801182659590358,0.1884673280440602,0.2078680379433156,0.2020449889958889,0.1955476859466654,0.1851310825121599,0.1764524805500204,0.1677460730658757,0.1674610091596092,0.1705143496408183,0.1708693905136411,0.1600056476716828,0.1631489820894495,0.1898014979183838,0.1943474112047264,0.1659052491548168,0.1298286837743326,0.1256343984118169,0.1362065163540733,0.1375844723130418,0.1353051426571899,0.1342281786643863,0.1302328721520322,0.1239205827359696,0.1236381286864037,0.1182881951850373,0.1167907746903194,0.1026091244209992,0.0968009388379924,0.0944150722972238,0.1042424656546157,0.1143371760344848,0.1213345715049158,0.1198757899439316,0.1145618600068387,0.1029842159087053,0.0957204263660657,0.0869097479244323,0.0877129681476544,0.0904210249442083,0.111249751635536,0.1447565174579848,0.1805251886426198,0.2023698010613637,0.2084326897350279,0.2155955095106121,0.2178704272945642,0.2038076087271528,0.1992735535726361,0.1915566609072823,0.2025937980437429,0.1887420404484491,0.1866307034759544,0.1804470214140281,0.179096394331076,0.1776885693986421,0.1811099854640252,0.1980375274066214
9,394347,9,"Atlanta, GA",msa,GA,0.1622734270255734,0.170518586047823,0.1902593031518471,0.2084984417031438,0.2256297374418109,0.2374569747024067,0.2421785265613256,0.2508773319905521,0.2409139405030884,0.2158942334428099,0.2041648293156956,0.1913168461621932,0.2085267109817007,0.2099372789297096,0.232362241877495,0.2460628685148258,0.2584782290621571,0.2655490213279308,0.2701458865185248,0.2721934317022676,0.2556633623136985,0.2249247575264918,0.2049736403027902,0.2085474904466916,0.2087029797062926,0.1950329957049351,0.1846105976513186,0.1903759280738278,0.1960162124736882,0.187256667217261,0.1819879884039743,0.1776827831955793,0.1710026282301721,0.1510297675901568,0.1354008223982069,0.1204277981907894,0.1182032470585068,0.1114742203154402,0.1120846074468044,0.1187061616174572,0.1355881120344518,0.1556859933932495,0.1693111280141137,0.1699712766958638,0.1596082255392499,0.1404023415552842,0.1293996399732288,0.1173220067924721,0.1193627314310459,0.1232697922442961,0.1459716597793924,0.1813665904873671,0.2284268446352345,0.2721337644212697,0.3038497802506121,0.3184220113667573,0.3137201915955841,0.2770707808871214,0.2554735081211948,0.2333400531965002,0.2326937904528915,0.2065878831238464,0.1975706812718062,0.2005660983296774,0.219202149448978,0.2397878693958821,0.2543384269209706,0.2683653624239941
